FG_Id,FG_SKU,FG_Type,CompanyId,CompanyName,RM_Id,RM_SKU,RM_Type,SupplierId,SupplierName,RM_Code,RM_hash,RM_ingredient
82,FG-the-vitamin-shoppe-vs-3115,finished-good,52,The Vitamin Shoppe,833,RM-C52-vitamin-e-ba108fda,raw-material,27,Prinova USA,RM-C52,ba108fda,vitamin e
82,FG-the-vitamin-shoppe-vs-3115,finished-good,52,The Vitamin Shoppe,833,RM-C52-vitamin-e-ba108fda,raw-material,28,PureBulk,RM-C52,ba108fda,vitamin e
82,FG-the-vitamin-shoppe-vs-3115,finished-good,52,The Vitamin Shoppe,837,RM-C52-zinc-0d5d167a,raw-material,19,Jost Chemical,RM-C52,0d5d167a,zinc
82,FG-the-vitamin-shoppe-vs-3115,finished-good,52,The Vitamin Shoppe,837,RM-C52-zinc-0d5d167a,raw-material,27,Prinova USA,RM-C52,0d5d167a,zinc
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,801,RM-C52-gelatin-capsule-d73cae98,raw-material,9,Capsuline,RM-C52,d73cae98,gelatin capsule
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,801,RM-C52-gelatin-capsule-d73cae98,raw-material,13,Darling Ingredients / Rousselot,RM-C52,d73cae98,gelatin capsule
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,802,RM-C52-glycerin-6d2397e8,raw-material,18,Ingredion,RM-C52,6d2397e8,glycerin
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,819,RM-C52-oil-fill-f62eb920,raw-material,1,ADM,RM-C52,f62eb920,oil fill
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,819,RM-C52-oil-fill-f62eb920,raw-material,10,Cargill,RM-C52,f62eb920,oil fill
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,832,RM-C52-vitamin-d3-cholecalciferol-1d08f804,raw-material,27,Prinova USA,RM-C52,1d08f804,vitamin d3 cholecalciferol
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,832,RM-C52-vitamin-d3-cholecalciferol-1d08f804,raw-material,28,PureBulk,RM-C52,1d08f804,vitamin d3 cholecalciferol
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,834,RM-C52-vitamin-k2-14872ba1,raw-material,6,Balchem,RM-C52,14872ba1,vitamin k2
83,FG-the-vitamin-shoppe-vs-3450,finished-good,52,The Vitamin Shoppe,834,RM-C52-vitamin-k2-14872ba1,raw-material,27,Prinova USA,RM-C52,14872ba1,vitamin k2
84,FG-the-vitamin-shoppe-vs-3026,finished-good,52,The Vitamin Shoppe,805,RM-C52-hypromellose-capsule-1f966702,raw-material,9,Capsuline,RM-C52,1f966702,hypromellose capsule
84,FG-the-vitamin-shoppe-vs-3026,finished-good,52,The Vitamin Shoppe,805,RM-C52-hypromellose-capsule-1f966702,raw-material,11,Colorcon,RM-C52,1f966702,hypromellose capsule
84,FG-the-vitamin-shoppe-vs-3026,finished-good,52,The Vitamin Shoppe,813,RM-C52-magnesium-glycinate-18aefa48,raw-material,6,Balchem,RM-C52,18aefa48,magnesium glycinate
84,FG-the-vitamin-shoppe-vs-3026,finished-good,52,The Vitamin Shoppe,813,RM-C52-magnesium-glycinate-18aefa48,raw-material,28,PureBulk,RM-C52,18aefa48,magnesium glycinate
84,FG-the-vitamin-shoppe-vs-3026,finished-good,52,The Vitamin Shoppe,814,RM-C52-magnesium-stearate-c3a91d20,raw-material,5,Ashland,RM-C52,c3a91d20,magnesium stearate
84,FG-the-vitamin-shoppe-vs-3026,finished-good,52,The Vitamin Shoppe,814,RM-C52-magnesium-stearate-c3a91d20,raw-material,11,Colorcon,RM-C52,c3a91d20,magnesium stearate
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,670,RM-C38-acesulfame-potassium-f51994fd,raw-material,10,Cargill,RM-C38,f51994fd,acesulfame potassium
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,670,RM-C38-acesulfame-potassium-f51994fd,raw-material,27,Prinova USA,RM-C38,f51994fd,acesulfame potassium
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,671,RM-C38-artificial-flavor-66466071,raw-material,15,Gold Coast Ingredients,RM-C38,66466071,artificial flavor
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,673,RM-C38-cocoa-powder-processed-with-alkali-fc69b9d4,raw-material,18,Ingredion,RM-C38,fc69b9d4,cocoa powder processed with alkali
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,674,RM-C38-hydrolyzed-whey-protein-9f15d933,raw-material,3,Actus Nutrition,RM-C38,9f15d933,hydrolyzed whey protein
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,676,RM-C38-natural-flavor-ec532add,raw-material,15,Gold Coast Ingredients,RM-C38,ec532add,natural flavor
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,678,RM-C38-soy-lecithin-563dc5ae,raw-material,1,ADM,RM-C38,563dc5ae,soy lecithin
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,678,RM-C38-soy-lecithin-563dc5ae,raw-material,10,Cargill,RM-C38,563dc5ae,soy lecithin
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,680,RM-C38-sunflower-lecithin-57949880,raw-material,1,ADM,RM-C38,57949880,sunflower lecithin
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,680,RM-C38-sunflower-lecithin-57949880,raw-material,10,Cargill,RM-C38,57949880,sunflower lecithin
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,681,RM-C38-whey-protein-concentrate-c419722f,raw-material,3,Actus Nutrition,RM-C38,c419722f,whey protein concentrate
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,681,RM-C38-whey-protein-concentrate-c419722f,raw-material,27,Prinova USA,RM-C38,c419722f,whey protein concentrate
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,682,RM-C38-whey-protein-isolate-f910e5ae,raw-material,3,Actus Nutrition,RM-C38,f910e5ae,whey protein isolate
85,FG-the-vitamin-shoppe-op-1011,finished-good,38,Optimum Nutrition,682,RM-C38-whey-protein-isolate-f910e5ae,raw-material,27,Prinova USA,RM-C38,f910e5ae,whey protein isolate
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,251,RM-C10-chloride-b98a465b,raw-material,19,Jost Chemical,RM-C10,b98a465b,chloride
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,251,RM-C10-chloride-b98a465b,raw-material,27,Prinova USA,RM-C10,b98a465b,chloride
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,252,RM-C10-citric-acid-8159ad4e,raw-material,27,Prinova USA,RM-C10,8159ad4e,citric acid
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,252,RM-C10-citric-acid-8159ad4e,raw-material,38,Univar Solutions,RM-C10,8159ad4e,citric acid
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,254,RM-C10-effervescent-base-ddcd1d62,raw-material,27,Prinova USA,RM-C10,ddcd1d62,effervescent base
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,254,RM-C10-effervescent-base-ddcd1d62,raw-material,40,Vitaquest,RM-C10,ddcd1d62,effervescent base
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,255,RM-C10-natural-lemon-lime-flavor-2351fcc6,raw-material,15,Gold Coast Ingredients,RM-C10,2351fcc6,natural lemon lime flavor
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,256,RM-C10-potassium-4334e301,raw-material,19,Jost Chemical,RM-C10,4334e301,potassium
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,256,RM-C10-potassium-4334e301,raw-material,27,Prinova USA,RM-C10,4334e301,potassium
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,257,RM-C10-vitamin-c-a3c07522,raw-material,27,Prinova USA,RM-C10,a3c07522,vitamin c
86,FG-the-vitamin-shoppe-vs-2573,finished-good,10,BodyTech,257,RM-C10-vitamin-c-a3c07522,raw-material,28,PureBulk,RM-C10,a3c07522,vitamin c
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,794,RM-C52-b-vitamins-a8a22ae9,raw-material,27,Prinova USA,RM-C52,a8a22ae9,b vitamins
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,794,RM-C52-b-vitamins-a8a22ae9,raw-material,28,PureBulk,RM-C52,a8a22ae9,b vitamins
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,810,RM-C52-magnesium-bad565ba,raw-material,19,Jost Chemical,RM-C52,bad565ba,magnesium
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,810,RM-C52-magnesium-bad565ba,raw-material,27,Prinova USA,RM-C52,bad565ba,magnesium
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,820,RM-C52-performance-support-nutrients-165afec4,raw-material,24,Nutra Blend,RM-C52,165afec4,performance support nutrients
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,820,RM-C52-performance-support-nutrients-165afec4,raw-material,27,Prinova USA,RM-C52,165afec4,performance support nutrients
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,829,RM-C52-vitamin-a-2b057046,raw-material,27,Prinova USA,RM-C52,2b057046,vitamin a
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,829,RM-C52-vitamin-a-2b057046,raw-material,28,PureBulk,RM-C52,2b057046,vitamin a
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,830,RM-C52-vitamin-c-cb25e76b,raw-material,27,Prinova USA,RM-C52,cb25e76b,vitamin c
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,830,RM-C52-vitamin-c-cb25e76b,raw-material,28,PureBulk,RM-C52,cb25e76b,vitamin c
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,831,RM-C52-vitamin-d-8be54225,raw-material,27,Prinova USA,RM-C52,8be54225,vitamin d
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,831,RM-C52-vitamin-d-8be54225,raw-material,28,PureBulk,RM-C52,8be54225,vitamin d
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,833,RM-C52-vitamin-e-ba108fda,raw-material,27,Prinova USA,RM-C52,ba108fda,vitamin e
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,833,RM-C52-vitamin-e-ba108fda,raw-material,28,PureBulk,RM-C52,ba108fda,vitamin e
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,837,RM-C52-zinc-0d5d167a,raw-material,19,Jost Chemical,RM-C52,0d5d167a,zinc
87,FG-the-vitamin-shoppe-vs-0435,finished-good,52,The Vitamin Shoppe,837,RM-C52-zinc-0d5d167a,raw-material,27,Prinova USA,RM-C52,0d5d167a,zinc
88,FG-the-vitamin-shoppe-vs-2453,finished-good,52,The Vitamin Shoppe,796,RM-C52-bone-gelatin-bovine-00801541,raw-material,9,Capsuline,RM-C52,00801541,bone gelatin bovine
88,FG-the-vitamin-shoppe-vs-2453,finished-good,52,The Vitamin Shoppe,796,RM-C52-bone-gelatin-bovine-00801541,raw-material,13,Darling Ingredients / Rousselot,RM-C52,00801541,bone gelatin bovine
88,FG-the-vitamin-shoppe-vs-2453,finished-good,52,The Vitamin Shoppe,802,RM-C52-glycerin-6d2397e8,raw-material,18,Ingredion,RM-C52,6d2397e8,glycerin
88,FG-the-vitamin-shoppe-vs-2453,finished-good,52,The Vitamin Shoppe,827,RM-C52-sunflower-oil-32988c9f,raw-material,1,ADM,RM-C52,32988c9f,sunflower oil
88,FG-the-vitamin-shoppe-vs-2453,finished-good,52,The Vitamin Shoppe,827,RM-C52-sunflower-oil-32988c9f,raw-material,10,Cargill,RM-C52,32988c9f,sunflower oil
88,FG-the-vitamin-shoppe-vs-2453,finished-good,52,The Vitamin Shoppe,832,RM-C52-vitamin-d3-cholecalciferol-1d08f804,raw-material,27,Prinova USA,RM-C52,1d08f804,vitamin d3 cholecalciferol
88,FG-the-vitamin-shoppe-vs-2453,finished-good,52,The Vitamin Shoppe,832,RM-C52-vitamin-d3-cholecalciferol-1d08f804,raw-material,28,PureBulk,RM-C52,1d08f804,vitamin d3 cholecalciferol
89,FG-the-vitamin-shoppe-vs-1977,finished-good,52,The Vitamin Shoppe,812,RM-C52-magnesium-citrate-dd88ed96,raw-material,19,Jost Chemical,RM-C52,dd88ed96,magnesium citrate
89,FG-the-vitamin-shoppe-vs-1977,finished-good,52,The Vitamin Shoppe,812,RM-C52-magnesium-citrate-dd88ed96,raw-material,28,PureBulk,RM-C52,dd88ed96,magnesium citrate
89,FG-the-vitamin-shoppe-vs-1977,finished-good,52,The Vitamin Shoppe,814,RM-C52-magnesium-stearate-c3a91d20,raw-material,5,Ashland,RM-C52,c3a91d20,magnesium stearate
89,FG-the-vitamin-shoppe-vs-1977,finished-good,52,The Vitamin Shoppe,814,RM-C52-magnesium-stearate-c3a91d20,raw-material,11,Colorcon,RM-C52,c3a91d20,magnesium stearate
89,FG-the-vitamin-shoppe-vs-1977,finished-good,52,The Vitamin Shoppe,816,RM-C52-microcrystalline-cellulose-10b9f4fb,raw-material,5,Ashland,RM-C52,10b9f4fb,microcrystalline cellulose
89,FG-the-vitamin-shoppe-vs-1977,finished-good,52,The Vitamin Shoppe,816,RM-C52-microcrystalline-cellulose-10b9f4fb,raw-material,11,Colorcon,RM-C52,10b9f4fb,microcrystalline cellulose
89,FG-the-vitamin-shoppe-vs-1977,finished-good,52,The Vitamin Shoppe,826,RM-C52-stearic-acid-bc04499f,raw-material,5,Ashland,RM-C52,bc04499f,stearic acid
89,FG-the-vitamin-shoppe-vs-1977,finished-good,52,The Vitamin Shoppe,826,RM-C52-stearic-acid-bc04499f,raw-material,11,Colorcon,RM-C52,bc04499f,stearic acid
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,670,RM-C38-acesulfame-potassium-f51994fd,raw-material,10,Cargill,RM-C38,f51994fd,acesulfame potassium
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,670,RM-C38-acesulfame-potassium-f51994fd,raw-material,27,Prinova USA,RM-C38,f51994fd,acesulfame potassium
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,671,RM-C38-artificial-flavor-66466071,raw-material,15,Gold Coast Ingredients,RM-C38,66466071,artificial flavor
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,673,RM-C38-cocoa-powder-processed-with-alkali-fc69b9d4,raw-material,18,Ingredion,RM-C38,fc69b9d4,cocoa powder processed with alkali
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,674,RM-C38-hydrolyzed-whey-protein-9f15d933,raw-material,3,Actus Nutrition,RM-C38,9f15d933,hydrolyzed whey protein
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,676,RM-C38-natural-flavor-ec532add,raw-material,15,Gold Coast Ingredients,RM-C38,ec532add,natural flavor
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,678,RM-C38-soy-lecithin-563dc5ae,raw-material,1,ADM,RM-C38,563dc5ae,soy lecithin
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,678,RM-C38-soy-lecithin-563dc5ae,raw-material,10,Cargill,RM-C38,563dc5ae,soy lecithin
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,680,RM-C38-sunflower-lecithin-57949880,raw-material,1,ADM,RM-C38,57949880,sunflower lecithin
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,680,RM-C38-sunflower-lecithin-57949880,raw-material,10,Cargill,RM-C38,57949880,sunflower lecithin
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,681,RM-C38-whey-protein-concentrate-c419722f,raw-material,3,Actus Nutrition,RM-C38,c419722f,whey protein concentrate
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,681,RM-C38-whey-protein-concentrate-c419722f,raw-material,27,Prinova USA,RM-C38,c419722f,whey protein concentrate
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,682,RM-C38-whey-protein-isolate-f910e5ae,raw-material,3,Actus Nutrition,RM-C38,f910e5ae,whey protein isolate
90,FG-the-vitamin-shoppe-op-1009,finished-good,38,Optimum Nutrition,682,RM-C38-whey-protein-isolate-f910e5ae,raw-material,27,Prinova USA,RM-C38,f910e5ae,whey protein isolate
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,186,RM-C3-citric-acid-6f4f6850,raw-material,27,Prinova USA,RM-C3,6f4f6850,citric acid
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,186,RM-C3-citric-acid-6f4f6850,raw-material,38,Univar Solutions,RM-C3,6f4f6850,citric acid
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,187,RM-C3-maltodextrin-9e221e16,raw-material,18,Ingredion,RM-C3,9e221e16,maltodextrin
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,188,RM-C3-orange-flavor-10a9b501,raw-material,15,Gold Coast Ingredients,RM-C3,10a9b501,orange flavor
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,189,RM-C3-potassium-a7e6389c,raw-material,19,Jost Chemical,RM-C3,a7e6389c,potassium
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,189,RM-C3-potassium-a7e6389c,raw-material,27,Prinova USA,RM-C3,a7e6389c,potassium
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,190,RM-C3-sodium-bd233043,raw-material,19,Jost Chemical,RM-C3,bd233043,sodium
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,190,RM-C3-sodium-bd233043,raw-material,27,Prinova USA,RM-C3,bd233043,sodium
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,191,RM-C3-sugar-ef04e1fd,raw-material,18,Ingredion,RM-C3,ef04e1fd,sugar
91,FG-the-vitamin-shoppe-anp-14924,finished-good,3,AN PERFORMANCE,191,RM-C3-sugar-ef04e1fd,raw-material,27,Prinova USA,RM-C3,ef04e1fd,sugar
92,FG-target-a-10996455,finished-good,37,One A Day,622,RM-C37-ascorbic-acid-2dce8c2c,raw-material,27,Prinova USA,RM-C37,2dce8c2c,ascorbic acid
92,FG-target-a-10996455,finished-good,37,One A Day,622,RM-C37-ascorbic-acid-2dce8c2c,raw-material,28,PureBulk,RM-C37,2dce8c2c,ascorbic acid
92,FG-target-a-10996455,finished-good,37,One A Day,623,RM-C37-beta-carotene-4a5e8c4f,raw-material,27,Prinova USA,RM-C37,4a5e8c4f,beta carotene
92,FG-target-a-10996455,finished-good,37,One A Day,623,RM-C37-beta-carotene-4a5e8c4f,raw-material,28,PureBulk,RM-C37,4a5e8c4f,beta carotene
92,FG-target-a-10996455,finished-good,37,One A Day,624,RM-C37-biotin-2d59ee9a,raw-material,27,Prinova USA,RM-C37,2d59ee9a,biotin
92,FG-target-a-10996455,finished-good,37,One A Day,624,RM-C37-biotin-2d59ee9a,raw-material,28,PureBulk,RM-C37,2d59ee9a,biotin
92,FG-target-a-10996455,finished-good,37,One A Day,625,RM-C37-calcium-carbonate-4d035065,raw-material,19,Jost Chemical,RM-C37,4d035065,calcium carbonate
92,FG-target-a-10996455,finished-good,37,One A Day,625,RM-C37-calcium-carbonate-4d035065,raw-material,28,PureBulk,RM-C37,4d035065,calcium carbonate
92,FG-target-a-10996455,finished-good,37,One A Day,626,RM-C37-cholecalciferol-f6d103e4,raw-material,27,Prinova USA,RM-C37,f6d103e4,cholecalciferol
92,FG-target-a-10996455,finished-good,37,One A Day,626,RM-C37-cholecalciferol-f6d103e4,raw-material,28,PureBulk,RM-C37,f6d103e4,cholecalciferol
92,FG-target-a-10996455,finished-good,37,One A Day,627,RM-C37-chromium-chloride-29a65259,raw-material,19,Jost Chemical,RM-C37,29a65259,chromium chloride
92,FG-target-a-10996455,finished-good,37,One A Day,627,RM-C37-chromium-chloride-29a65259,raw-material,28,PureBulk,RM-C37,29a65259,chromium chloride
92,FG-target-a-10996455,finished-good,37,One A Day,629,RM-C37-copper-sulfate-31751952,raw-material,19,Jost Chemical,RM-C37,31751952,copper sulfate
92,FG-target-a-10996455,finished-good,37,One A Day,629,RM-C37-copper-sulfate-31751952,raw-material,28,PureBulk,RM-C37,31751952,copper sulfate
92,FG-target-a-10996455,finished-good,37,One A Day,630,RM-C37-croscarmellose-sodium-08ab6ca3,raw-material,5,Ashland,RM-C37,08ab6ca3,croscarmellose sodium
92,FG-target-a-10996455,finished-good,37,One A Day,630,RM-C37-croscarmellose-sodium-08ab6ca3,raw-material,11,Colorcon,RM-C37,08ab6ca3,croscarmellose sodium
92,FG-target-a-10996455,finished-good,37,One A Day,631,RM-C37-cyanocobalamin-e7d33656,raw-material,27,Prinova USA,RM-C37,e7d33656,cyanocobalamin
92,FG-target-a-10996455,finished-good,37,One A Day,631,RM-C37-cyanocobalamin-e7d33656,raw-material,28,PureBulk,RM-C37,e7d33656,cyanocobalamin
92,FG-target-a-10996455,finished-good,37,One A Day,632,RM-C37-d-calcium-pantothenate-baa38478,raw-material,27,Prinova USA,RM-C37,baa38478,d calcium pantothenate
92,FG-target-a-10996455,finished-good,37,One A Day,632,RM-C37-d-calcium-pantothenate-baa38478,raw-material,28,PureBulk,RM-C37,baa38478,d calcium pantothenate
92,FG-target-a-10996455,finished-good,37,One A Day,633,RM-C37-folic-acid-2bb2a34c,raw-material,27,Prinova USA,RM-C37,2bb2a34c,folic acid
92,FG-target-a-10996455,finished-good,37,One A Day,633,RM-C37-folic-acid-2bb2a34c,raw-material,28,PureBulk,RM-C37,2bb2a34c,folic acid
92,FG-target-a-10996455,finished-good,37,One A Day,634,RM-C37-gelatin-a40fdc3f,raw-material,9,Capsuline,RM-C37,a40fdc3f,gelatin
92,FG-target-a-10996455,finished-good,37,One A Day,634,RM-C37-gelatin-a40fdc3f,raw-material,13,Darling Ingredients / Rousselot,RM-C37,a40fdc3f,gelatin
92,FG-target-a-10996455,finished-good,37,One A Day,636,RM-C37-hydroxypropyl-methylcellulose-6110db19,raw-material,5,Ashland,RM-C37,6110db19,hydroxypropyl methylcellulose
92,FG-target-a-10996455,finished-good,37,One A Day,636,RM-C37-hydroxypropyl-methylcellulose-6110db19,raw-material,11,Colorcon,RM-C37,6110db19,hydroxypropyl methylcellulose
92,FG-target-a-10996455,finished-good,37,One A Day,637,RM-C37-inulin-c35ef509,raw-material,18,Ingredion,RM-C37,c35ef509,inulin
92,FG-target-a-10996455,finished-good,37,One A Day,637,RM-C37-inulin-c35ef509,raw-material,25,Nutra Food Ingredients,RM-C37,c35ef509,inulin
92,FG-target-a-10996455,finished-good,37,One A Day,638,RM-C37-lycopene-8cb6cef4,raw-material,4,American Botanicals,RM-C37,8cb6cef4,lycopene
92,FG-target-a-10996455,finished-good,37,One A Day,638,RM-C37-lycopene-8cb6cef4,raw-material,23,Mueggenburg USA,RM-C37,8cb6cef4,lycopene
92,FG-target-a-10996455,finished-good,37,One A Day,639,RM-C37-magnesium-oxide-f07b6a9a,raw-material,19,Jost Chemical,RM-C37,f07b6a9a,magnesium oxide
92,FG-target-a-10996455,finished-good,37,One A Day,639,RM-C37-magnesium-oxide-f07b6a9a,raw-material,27,Prinova USA,RM-C37,f07b6a9a,magnesium oxide
92,FG-target-a-10996455,finished-good,37,One A Day,640,RM-C37-maltodextrin-8bbe7b7e,raw-material,18,Ingredion,RM-C37,8bbe7b7e,maltodextrin
92,FG-target-a-10996455,finished-good,37,One A Day,642,RM-C37-manganese-sulfate-1324ef0a,raw-material,19,Jost Chemical,RM-C37,1324ef0a,manganese sulfate
92,FG-target-a-10996455,finished-good,37,One A Day,642,RM-C37-manganese-sulfate-1324ef0a,raw-material,28,PureBulk,RM-C37,1324ef0a,manganese sulfate
92,FG-target-a-10996455,finished-good,37,One A Day,643,RM-C37-medium-chain-triglycerides-c9f8b215,raw-material,1,ADM,RM-C37,c9f8b215,medium chain triglycerides
92,FG-target-a-10996455,finished-good,37,One A Day,643,RM-C37-medium-chain-triglycerides-c9f8b215,raw-material,10,Cargill,RM-C37,c9f8b215,medium chain triglycerides
92,FG-target-a-10996455,finished-good,37,One A Day,644,RM-C37-microcrystalline-cellulose-613163d9,raw-material,5,Ashland,RM-C37,613163d9,microcrystalline cellulose
92,FG-target-a-10996455,finished-good,37,One A Day,644,RM-C37-microcrystalline-cellulose-613163d9,raw-material,11,Colorcon,RM-C37,613163d9,microcrystalline cellulose
92,FG-target-a-10996455,finished-good,37,One A Day,647,RM-C37-niacinamide-51ff204b,raw-material,27,Prinova USA,RM-C37,51ff204b,niacinamide
92,FG-target-a-10996455,finished-good,37,One A Day,647,RM-C37-niacinamide-51ff204b,raw-material,28,PureBulk,RM-C37,51ff204b,niacinamide
92,FG-target-a-10996455,finished-good,37,One A Day,649,RM-C37-polyvinylpolypyrrolidone-7e317c46,raw-material,5,Ashland,RM-C37,7e317c46,polyvinylpolypyrrolidone
92,FG-target-a-10996455,finished-good,37,One A Day,649,RM-C37-polyvinylpolypyrrolidone-7e317c46,raw-material,11,Colorcon,RM-C37,7e317c46,polyvinylpolypyrrolidone
92,FG-target-a-10996455,finished-good,37,One A Day,650,RM-C37-potassium-iodide-f9b2b205,raw-material,19,Jost Chemical,RM-C37,f9b2b205,potassium iodide
92,FG-target-a-10996455,finished-good,37,One A Day,650,RM-C37-potassium-iodide-f9b2b205,raw-material,28,PureBulk,RM-C37,f9b2b205,potassium iodide
92,FG-target-a-10996455,finished-good,37,One A Day,651,RM-C37-pyridoxine-hydrochloride-67345b25,raw-material,27,Prinova USA,RM-C37,67345b25,pyridoxine hydrochloride
92,FG-target-a-10996455,finished-good,37,One A Day,651,RM-C37-pyridoxine-hydrochloride-67345b25,raw-material,28,PureBulk,RM-C37,67345b25,pyridoxine hydrochloride
92,FG-target-a-10996455,finished-good,37,One A Day,652,RM-C37-riboflavin-ece92ffe,raw-material,27,Prinova USA,RM-C37,ece92ffe,riboflavin
92,FG-target-a-10996455,finished-good,37,One A Day,652,RM-C37-riboflavin-ece92ffe,raw-material,28,PureBulk,RM-C37,ece92ffe,riboflavin
92,FG-target-a-10996455,finished-good,37,One A Day,654,RM-C37-silicon-dioxide-16967f77,raw-material,5,Ashland,RM-C37,16967f77,silicon dioxide
92,FG-target-a-10996455,finished-good,37,One A Day,654,RM-C37-silicon-dioxide-16967f77,raw-material,11,Colorcon,RM-C37,16967f77,silicon dioxide
92,FG-target-a-10996455,finished-good,37,One A Day,655,RM-C37-sodium-selenite-5b7a29da,raw-material,19,Jost Chemical,RM-C37,5b7a29da,sodium selenite
